"location","failed filters","passed filters","snps","mnps","insertions","deletions","indels","breakends","symbolic svs","same as reference","phased genotypes","snp transitions/transversions","total het/hom ratio","snp het/hom ratio","mnp het/hom ratio","insertion het/hom ratio","deletion het/hom ratio","indel het/hom ratio","breakend het/hom ratio","symbolic sv het/hom ratio","insertion/deletion ratio","indel/snp+mnp ratio","partial genotype","total haploid","haploid snps","haploid mnps","haploid insertions","haploid deletions","haploid indels","no genotypes","missing genotype","sample name","haploid symbolic svs","complex called","de novo genotypes","total polyploid","polyploid snps","polyploid mnps","polyploid insertions","polyploid deletions","polyploid indels","md5key"
"141ef599d003349d3a22f73f477cbf3c/HG003_GRCh38_CHROM1-22_PacBio_HiFi_GATK4.vcf.gz","318995","4709463","3895380","0","384328","399349","12594","329","17483",,"1.65 (2935276/1773858)","1.60 (2396078/1499302)","- (0/0)","1.80 (247020/137308)","1.91 (262101/137248)","- (12594/0)","0.96 (384328/399349)","0.20 (796271/3895380)",,,,,,,,,,,,,,,,,,,,,,,,"141ef599d003349d3a22f73f477cbf3c"
"9ebe614cc39010f69b4fecf450eb48d0/HG005.GRCh38_no_alt.pbsv.vcf.gz","540","38067","0","0","18449","18170","0","332","1116","0","- (0/0)","2.37 (26762/11305)","- (0/0)","- (0/0)","1.90 (12083/6366)","2.88 (13487/4683)","- (0/0)","46.43 (325/7)","3.48 (867/249)","1.02 (18449/18170)","- (36619/0)",,,,,,,,,,,,,,,,,,,,,"9ebe614cc39010f69b4fecf450eb48d0"
"89477b436decb064e6323d92e1e1ad1a/HG2_ABas_Falc_0316.l100c500.no_ns.vcf.gz","0","13872","0","0","6777","4660","2435","0","10262","0","0","4960","3484","1818","- (0/0)","- (3610/0)","- (0/0)","- (0/0)","- (1817/0)","- (1176/0)","- (617/0)","1.45 (6777/4660)",,,,,,,,,,,,,,,,,,,,"89477b436decb064e6323d92e1e1ad1a"
"56a8c73ba8f8c360977f7f38453e3468/HG2_IFid_mega_0318.l100c500.vcf.gz","0","23338","0","0","6832","9377","7129","0","18818","0","0","4522","7727","6569","- (0/0)","- (4520/0)","- (0/0)","- (0/0)","- (2310/0)","- (1650/0)","- (560/0)","0.73 (6832/9377)",,,,,,,,,,,,,,,,,,,,"56a8c73ba8f8c360977f7f38453e3468"
"2fa9a021e54743250657312f4d7dc029/HG003.HySA.build37_withID_gt19bp.sort.vcf.gz","0","30534","30534",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2fa9a021e54743250657312f4d7dc029"
"5b103038aafc4155ef54362ccb621b86/NA24385.GRCh38.phased_variants.vcf.gz","2092919","4710681","3865329","0","408310","425734","11308","0",,,"1.53 (2847848/1862833)","1.52 (2330522/1534807)","- (0/0)","1.38 (236530/171780)","1.72 (269488/156246)","- (11308/0)","0.96 (408310/425734)","0.22 (845352/3865329)",,,,,,,,,,,,,,,,,,,,,,,,"5b103038aafc4155ef54362ccb621b86"
"d8e35c51150fa7cc2041c1efd367a9a7/isaac.vcf.gz","3567739","5154311",,"3410013","0","231415","215621","712","1296550",,"79309","69337","0","5430","4542","0","2.10 (3212794/1532431)","1.50 (2269984/1508468)","1.50 (2006483/1334193)","- (0/0)","1.41 (132040/93945)","1.63 (130764/80315)",,,,,,,,,,,,,,,,,,,,"d8e35c51150fa7cc2041c1efd367a9a7"
"6821a084cba06e1bb7cb0637fc2d86f7/HG002.140528_D00360_0018_AH8VC6ADXX.realigned.recalibrated.cnvnator_withID_gt19bp.sort.vcf.gz","0","4331","4331",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6821a084cba06e1bb7cb0637fc2d86f7"
"427245cc5a75c68017b3dc7c92590de5/Parliament.HG002.assemblyonly_withID_gt19bp.sort.vcf.gz","0","3868","0","0","0","0","0","3863","0","5","- (0/0)","0.61 (1461/2402)","- (0/0)","- (0/0)","- (0/0)","- (0/0)","- (0/0)","0.61 (1461/2402)","- (0/0)","- (0/0)",,,,,,,,,,,,,,,,,,,,,,"427245cc5a75c68017b3dc7c92590de5"
"480463bbba488c9f6603920673d42522/NA24385_LongRanger_large_svs.vcf.gz","8952","26","0","0","0","0","0","26","0",,"- (0/0)","- (26/0)","- (0/0)","- (0/0)","- (0/0)","- (0/0)","- (0/0)","- (26/0)","- (0/0)","- (0/0)",,,,,,,,,,,,,,,,,,,,,,"480463bbba488c9f6603920673d42522"
"e9d3f32699c5321d6c1e3f503d3543cb/AmpliseqExome.20141120.NA24631.vcf","0","38241","36520","293","645","781","2","0",,,"1.40 (21329/15191)","1.74 (186/107)","0.94 (313/332)","1.61 (482/299)","- (2/0)","0.83 (645/781)","0.04 (1428/36813)",,,,,,,,,,,,,,,,,,,,,,,,,"e9d3f32699c5321d6c1e3f503d3543cb"
"23e9eb711ef5ee02e676e7ea93382d83/HG2_ORod_raw.01_0518.l100c500.no_ns.vcf.gz","0","11332","0","0","6047","3811","1474","0","11106","0","0","5946","3738","1422","- (0/0)","- (226/0)","- (0/0)","- (0/0)","- (101/0)","- (73/0)","- (52/0)","1.59 (6047/3811)",,,,,,,,,,,,,,,,,,,,"23e9eb711ef5ee02e676e7ea93382d83"
"9a25e5c5a41d07fe075fee808dca5f19/HG002.hifiasm_pat.deepvariant.vcf","2570965","3184008","2580027","0","289370","311869","2704","38",,,"1933.05 (2578693/1334)","- (0/0)","41.62 (282581/6789)","34.74 (303142/8727)","- (2704/0)","0.93 (289370/311869)","0.23 (603943/2580027)",,,,,,,,,,,,,,,,,,,,,,,,,"9a25e5c5a41d07fe075fee808dca5f19"
"a09fa62bd29981cda89c289741d825a2/HG2_pseudohap2.2.l100c500.no_ns.vcf.gz","0","7668","0","0","1630","5062","976","0","4895","0","0","286","3853","756","- (0/0)","- (2773/0)","- (0/0)","- (0/0)","- (1344/0)","- (1209/0)","- (220/0)","0.32 (1630/5062)",,,,,,,,,,,,,,,,,,,,"a09fa62bd29981cda89c289741d825a2"
"a8213026f215a5452fede00d2a0b1901/HG002-multiall-fullcombine.vcf.gz","0","3592855","3216059","0","185299","189144","2353","0",,,"1.47 (2135844/1457011)","1.44 (1898965/1317094)","- (0/0)","1.55 (112670/72629)","1.81 (121856/67288)","- (2353/0)","0.98 (185299/189144)","0.12 (376796/3216059)",,,,,,,,,,,,,,,,,,,,,,,,"a8213026f215a5452fede00d2a0b1901"
"b72055b7e3a3c91a016e7e1fd43cc2b6/fn.vcf","0","5132","0","0","3634","1037","461","0",,,"- (0/0)","- (0/0)","0.98 (1800/1834)","2.69 (756/281)","1.33 (263/198)","3.50 (3634/1037)","- (5132/0)",,,,,,,,,,,,,,,,,,,,,,,,,"b72055b7e3a3c91a016e7e1fd43cc2b6"
"0b3b87003d046e6dcebff5c27aab46ac/HG002.pindel_pass_withID_gt19bp.sort.vcf.gz","0","5657","0","0","0","0","0","1729","3928",,"16.12 (1628/101)","- (0/0)","- (0/0)","- (0/0)","- (0/0)","- (0/0)","16.12 (1628/101)","- (0/0)","- (0/0)",,,,,,,,,,,,,,,,,,,,,,,"0b3b87003d046e6dcebff5c27aab46ac"
"db37a3d211c4f63124cd31249dc8d2be/all_reads.fa.giab_h003_ngmlr-0.2.3_mapped.bam.sniffles1kb_auto_noalts_decomposed_norm.vcf.gz","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"db37a3d211c4f63124cd31249dc8d2be"
"29179a076efacf5f6ff26119444f778b/HG2_10X_PBhap1_1117.l100c500.vcf.gz","0","10119","0","0","4872","3396","1851","0","10099","0","0","4863","3391","1845","- (0/0)","- (20/0)","- (0/0)","- (0/0)","- (9/0)","- (5/0)","- (6/0)","1.43 (4872/3396)",,,,,,,,,,,,,,,,,,,,"29179a076efacf5f6ff26119444f778b"
"ab7319a33d7a0ce703569b8cade70ad2/HG005.hifiasm_pat.pbsv.vcf","169","41269","115","0","0","13007","19854","0","1456","6836","0","1","- (0/0)","85.27 (40676/477)","- (0/0)","- (0/0)","60.64 (12796/211)","79.38 (19607/247)","- (0/0)","484.33 (1453/3)","426.25 (6820/16)","0.66 (13007/19854)",,,,,,,,,,,,,,,,,,,,"ab7319a33d7a0ce703569b8cade70ad2"
"1ce4154306f73b4847236cf25c8e9c61/NA24695.phased_variants.reformatted.vcf.gz","646690","798321","223","0","382052","407793","8253","0",,,"1.28 (447824/350497)","0.06 (12/211)","- (0/0)","1.09 (199441/182611)","1.43 (240118/167675)","- (8253/0)","0.94 (382052/407793)","3578.91 (798098/223)",,,,,,,,,,,,,,,,,,,,,,,,"1ce4154306f73b4847236cf25c8e9c61"
"a72ce119b11352ee119e48ec18fe6317/NA24631.dels.reformatted.vcf.gz","65","4505","0","0","0","4505","0","0",,,"1.13 (2391/2114)","- (0/0)","- (0/0)","- (0/0)","1.13 (2391/2114)","- (0/0)","0.00 (0/4505)","- (4505/0)",,,,,,,,,,,,,,,,,,,,,,,,"a72ce119b11352ee119e48ec18fe6317"
"2716dbf99f75e1f678f3303d77b93de0/GM24631_ChineseTrioMother_GRCh38_phased_variants.vcf.gz","1007504","4650082","3931319","0","335908","378994","3736","125",,,"1.31 (2640718/2009239)","1.34 (2253655/1677664)","- (0/0)","1.01 (168824/167084)","1.30 (214551/164443)","76.83 (3688/48)","0.89 (335908/378994)","0.18 (718638/3931319)",,,,,,,,,,,,,,,,,,,,,,,,"2716dbf99f75e1f678f3303d77b93de0"
"344c89b90cd47f6d2718f88ffcf1c178/vcfBeta-GS000037264-ASM_filtered_pass_refalt_head.vcf.gz","0","11279","0","2","5026","1668","709","0","411","3463","21.8% (2365/10868)","130","0","0","76","47","7","- (0/0)","2.00 (4854/2421)","- (0/0)","- (2/0)","1.84 (3205/1745)",,,,,,,,,,,,,,,,,,,,"344c89b90cd47f6d2718f88ffcf1c178"
"e21c37147a0b160483dc43d560b69810/HG003.pindel_pass_withID_gt19bp.sort.vcf.gz","0","6031","0","0","0","0","0","1699","4332",,"21.36 (1623/76)","- (0/0)","- (0/0)","- (0/0)","- (0/0)","- (0/0)","21.36 (1623/76)","- (0/0)","- (0/0)",,,,,,,,,,,,,,,,,,,,,,,"e21c37147a0b160483dc43d560b69810"
"aefc130d2223bda8915a35dc8c2c5308/HG2_IFid_mega_0318.l100c500.vcf.gz","0","23326","0","0","6807","9332","7187","0","18812","0","0","4507","7690","6615","- (0/0)","- (4514/0)","- (0/0)","- (0/0)","- (2300/0)","- (1642/0)","- (572/0)","0.73 (6807/9332)",,,,,,,,,,,,,,,,,,,,"aefc130d2223bda8915a35dc8c2c5308"
"9e40cf06b8ac33bd8ef311dd0858276a/HG2_Dovetail_DISCOVAR.l100c500.no_ns.vcf.gz","0","9018","0","0","5046","3253","719","0","4157","0","0","1104","2392","661","- (0/0)","- (4861/0)","- (0/0)","- (0/0)","- (3942/0)","- (861/0)","- (58/0)","1.55 (5046/3253)",,,,,,,,,,,,,,,,,,,,"9e40cf06b8ac33bd8ef311dd0858276a"
"e9a18ed7bf798bb8c39da25ea92e9dd5/HG2_p_and_a_ctg_Sep2016.l100c500.no_ns_refalt_head.vcf.gz","0","8225","0","0","4227","2847","1151","0","2856","0","0","394","1674","788","- (0/0)","- (5369/0)","- (0/0)","- (0/0)","- (3833/0)","- (1173/0)","- (363/0)","1.48 (4227/2847)",,,,,,,,,,,,,,,,,,,,"e9a18ed7bf798bb8c39da25ea92e9dd5"
"daa6d34e17fe84318569e4a9ced75b85/gatk4hc_HG002_15kb_20kb_53X_SequelII.vcf.gz","295492","4709510","3901045","0","386441","392775","12555","219","16475",,"1.69 (2958464/1750827)","1.64 (2423031/1478014)","- (0/0)","1.71 (244089/142352)","2.01 (262314/130461)","- (12555/0)","0.98 (386441/392775)","0.20 (791771/3901045)",,,,,,,,,,,,,,,,,,,,,,,,"daa6d34e17fe84318569e4a9ced75b85"
"2a73ef8432ed6fcb78aa74e5f1e6c553/HG002.GRCh38_no_alt.svim-asm.vcf","65","30456","0","0","0","0","0","428","30028","0","- (0/0)","1.63 (18875/11581)","- (0/0)","- (0/0)","- (0/0)","- (0/0)","- (0/0)","7.23 (376/52)","1.60 (18499/11529)","- (0/0)","- (0/0)",,,,,,,,,,,,,,,,,,,,,"2a73ef8432ed6fcb78aa74e5f1e6c553"
"41954bd195f7efc58f3244c93bdb9d90/HG3_PBcR_MHAP.l100c500.no_ns.vcf.gz","0","12362","0","0","5161","4658","2543","0","10878","0","0","4724","4152","2002","- (0/0)","- (1484/0)","- (0/0)","- (0/0)","- (437/0)","- (506/0)","- (541/0)","1.11 (5161/4658)",,,,,,,,,,,,,,,,,,,,"41954bd195f7efc58f3244c93bdb9d90"
"ef52929e088ca86aefd2febdbbdc2af2/HG4_Dovetail_DISCOVAR.l100c500.no_ns.vcf.gz","0","9116","0","0","5131","3251","734","0","4173","0","0","1107","2393","673","- (0/0)","- (4943/0)","- (0/0)","- (0/0)","- (4024/0)","- (858/0)","- (61/0)","1.58 (5131/3251)",,,,,,,,,,,,,,,,,,,,"ef52929e088ca86aefd2febdbbdc2af2"
"5506981bce51fbfc26e507001df6b29b/NA24694-combined_S1.genome.vcf.gz","4818324","355917161","3638650","719","377161","336120","28270","351534836","1405","4922","4922","0","0","0","0","2.06 (3523082/1708254)","1.30 (2474196/1901802)","1.28 (2042246/1591482)","1.79 (461/258)","1.22 (207516/169645)","1.47 (200201/135919)","5.29 (23772/4498)",,,,,,,,,,,,,,,,,,,,"5506981bce51fbfc26e507001df6b29b"
"3e77d6e91b13d753f641968cdac5a37e/150424-HG005-Homogeneity-FCB-Combined_S1.vcf","386437","4228790","3612951","507","299058","293867","22407","0","2625","2625","0","0","0","0","2.06 (3473928/1682689)","1.38 (2449051/1777114)","1.34 (2067836/1542490)","1.98 (337/170)","1.48 (178699/120359)","1.66 (183404/110463)","5.17 (18775/3632)","1.02 (299058/293867)",,,,,,,,,,,,,,,,,,,,"3e77d6e91b13d753f641968cdac5a37e"
"b1d4775e3e1d9c5f54a709bcc78a941c/HG005.CHM13.pbsv.vcf","139","75708","121","0","0","24188","36972","0","1884","12523","0","20","- (0/0)","2.43 (53518/22049)","- (0/0)","- (0/0)","2.48 (17240/6948)","2.27 (25666/11306)","- (0/0)","22.85 (1805/79)","2.37 (8807/3716)","0.65 (24188/36972)",,,,,,,,,,,,,,,,,,,,"b1d4775e3e1d9c5f54a709bcc78a941c"
"cfa3df4aa5f1242814922e09d99a6773/GRCh38_T2T-XY-v2.7_dipcall-z2k.vcf.gz","51711","168170","136415","0","15973","15266","69","0","447",,"1.07 (138041/129190)","0.05 (8183/159987)","0.04 (5605/130810)","- (0/0)","0.07 (1064/14909)","0.07 (1004/14262)","10.50 (63/6)","1.05 (15973/15266)","0.23 (31308/136415)",,,,,,,,,,,,,,,,,,,,,,,"cfa3df4aa5f1242814922e09d99a6773"
"fe8eb26b6d2da0506e179285ce6a14ba/HG002_GRCh38_difficult_medical_gene_smallvar_benchmark_v0.02.03.vcf.gz","0","27939","20898","0","3094","3013","169","0","765",,"2.20 (20239/9214)","1.60 (17207/10732)","1.45 (12357/8541)","- (0/0)","1.87 (2016/1078)","1.71 (1900/1113)","- (169/0)","1.03 (3094/3013)","0.30 (6276/20898)",,,,,,,,,,,,,,,,,,,,,,,"fe8eb26b6d2da0506e179285ce6a14ba"
"5aacf66d121e917934ef2df02d7e9b7c/HG006.GRCh38.pbsv.vcf.gz","1834","51876","117","0","0","24022","21278","0","3684","2770","0","5","- (0/0)","1.56 (31504/20250)","- (0/0)","- (0/0)","1.41 (14042/9980)","1.33 (12162/9116)","- (0/0)","77.38 (3637/47)","1.50 (1663/1107)","1.13 (24022/21278)",,,,,,,,,,,,,,,,,,,,"5aacf66d121e917934ef2df02d7e9b7c"
"5f668cb33da034199bdbaacb09509a89/HG004_Ill_Spiral_run06variants_svs_pass_withID_gt19bp.sort.vcf.gz","0","1925","1925",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5f668cb33da034199bdbaacb09509a89"
"dfcf88aa96c8d55946e48f61c99787bd/fn_ins_nonTR.vcf.gz","0","3402","0","0","3087","0","315","0",,,"- (0/0)","- (0/0)","1.17 (1666/1421)","- (0/0)","1.52 (190/125)","- (3087/0)","- (3402/0)",,,,,,,,,,,,,,,,,,,,,,,,,"dfcf88aa96c8d55946e48f61c99787bd"
"043def9234c650b195ec9bdfaf5de4ba/HG2_Dovetail_Falcon.l100c500.no_ns.vcf.gz","0","8078","0","0","4119","2843","1116","0","2693","0","0","391","1581","721","- (0/0)","- (5385/0)","- (0/0)","- (0/0)","- (3728/0)","- (1262/0)","- (395/0)","1.45 (4119/2843)",,,,,,,,,,,,,,,,,,,,"043def9234c650b195ec9bdfaf5de4ba"
"9cc3ead36783fa9062a035838013021d/HG002.hifiasm_pat.pbsv.vcf","145","44740","98","0","0","19409","21612","0","1454","2166","0","1","- (0/0)","96.05 (44181/460)","- (0/0)","- (0/0)","129.26 (19260/149)","73.52 (21322/290)","- (0/0)","483.67 (1451/3)","119.33 (2148/18)","0.90 (19409/21612)",,,,,,,,,,,,,,,,,,,,"9cc3ead36783fa9062a035838013021d"
"411e04c1f9fd47e1a6fa94dfa4d00852/NA24385_hg19_deletions.vcf.gz","30","2991","0","0","0","0","0","36","2955","0","- (2259/0)","- (0/0)","4.09 (2403/588)","- (0/0)","- (0/0)","- (0/0)","- (0/0)","- (0/0)","17.00 (34/2)","4.04 (2369/586)","- (0/0)","- (0/0)",,,,,,,,,,,,,,,,,,,,"411e04c1f9fd47e1a6fa94dfa4d00852"
"a3982a0e45ad94c76157085fb668817f/HG4_PBcR_MHAP.l100c500.no_ns_refalt_head.vcf.gz","0","7414","0","0","3297","2936","1181","0","3198","0","0","301","1894","1003","- (0/0)","- (4216/0)","- (0/0)","- (0/0)","- (2996/0)","- (1042/0)","- (178/0)","1.12 (3297/2936)",,,,,,,,,,,,,,,,,,,,"a3982a0e45ad94c76157085fb668817f"
"2b43d910c748d0e673b517c95d62e1fa/gatk4hc_HG002_15kb_20kb_52X_SequelII.vcf.gz","287581","4622321","3821160","0","382770","389418","12518","220","16235",,"1.68 (2899380/1722721)","1.63 (2369798/1451362)","- (0/0)","1.71 (241313/141457)","2.00 (259516/129902)","- (12518/0)","0.98 (382770/389418)","0.21 (784706/3821160)",,,,,,,,,,,,,,,,,,,,,,,,"2b43d910c748d0e673b517c95d62e1fa"
"8524b6115b74b9bf7ab10327b43a84e9/NA24149_hg19_large_svs.vcf.gz","0","16","0","3","1","9","0","3","0",,"- (0/0)","7.00 (14/2)","- (0/0)","- (3/0)","- (1/0)","8.00 (8/1)","- (0/0)","2.00 (2/1)","0.11 (1/9)","3.33 (10/3)",,,,,,,,,,,,,,,,,,,,,,"8524b6115b74b9bf7ab10327b43a84e9"
"0f4eafdf4b541733dba270730c10217d/fn_ins_TR.vcf.gz","0","1510","0","0","1398","0","112","0",,,"- (0/0)","- (0/0)","0.56 (502/896)","- (0/0)","0.53 (39/73)","- (1398/0)","- (1510/0)",,,,,,,,,,,,,,,,,,,,,,,,,"0f4eafdf4b541733dba270730c10217d"
"c6f083ec0e9c13114f51c2a29de5f205/NA24143.GRCh38.phased_variants.reformatted.vcf.gz","849998","836388","282","0","404715","420423","10968","0",,,"1.58 (512153/324235)","0.08 (20/262)","- (0/0)","1.36 (232979/171736)","1.76 (268186/152237)","- (10968/0)","0.96 (404715/420423)","2964.91 (836106/282)",,,,,,,,,,,,,,,,,,,,,,,,"c6f083ec0e9c13114f51c2a29de5f205"
"1254d0dba2d22f8cfd6e87f0ef2d89d4/HG003.pindel_pass_withID_gt19bp.sort.vcf.gz","0","6031","0","0","0","0","0","1699","4332",,"21.36 (1623/76)","- (0/0)","- (0/0)","- (0/0)","- (0/0)","- (0/0)","21.36 (1623/76)","- (0/0)","- (0/0)",,,,,,,,,,,,,,,,,,,,,,,"1254d0dba2d22f8cfd6e87f0ef2d89d4"
"9621faab2363e81533c1fddaf5844ba0/HG4_sga.l100c500.vcf.gz","0","2062","0","0","591","1210","261","0","2062","0","0","591","1210","261","- (0/0)","0.49 (591/1210)","- (2062/0)",,,,,,,,,,,,,,,,,,,,,,,,,"9621faab2363e81533c1fddaf5844ba0"
"62988b47d10392c3b7b7d7276695089b/fn_del_TR.vcf.gz","0","1525","0","0","0","1475","50","0",,,"- (0/0)","- (0/0)","- (0/0)","1.70 (928/547)","3.55 (39/11)","0.00 (0/1475)","- (1525/0)",,,,,,,,,,,,,,,,,,,,,,,,,"62988b47d10392c3b7b7d7276695089b"
"e0f05c45526707d734ede4602aa9347e/Parliament.HG002.pacbioonly_withID_gt19bp.sort.vcf.gz","0","4949","0","0","0","0","0","3863","0","1086","- (0/0)","0.42 (1139/2724)","- (0/0)","- (0/0)","- (0/0)","- (0/0)","- (0/0)","0.42 (1139/2724)","- (0/0)","- (0/0)",,,,,,,,,,,,,,,,,,,,,,"e0f05c45526707d734ede4602aa9347e"
"e06f05457bcc8676f580082ed7906c29/Ash_trio_gangstr_100x_.vcf.gz","0","829229",,"0","0","37615","43138","7202","737519","3755","- (0/0)","1.92 (57878/30077)","- (0/0)","- (0/0)","2.35 (26385/11230)","1.29 (24291/18847)","- (7202/0)","0.87 (37615/43138)","- (87955/0)",,,,,,,,,,,,,,,,,,,,,,,"e06f05457bcc8676f580082ed7906c29"
"241431a2b993f3ae8847ca207ba652b3/hg004.scalpel_refalt_head.vcf.gz","0","18937","0","0","7481","11443","13","0",,,"- (0/0)","- (0/0)","4.35 (6082/1399)","4.31 (9286/2157)","12.00 (12/1)","0.65 (7481/11443)","- (18937/0)",,,,,,,,,,,,,,,,,,,,,,,,,"241431a2b993f3ae8847ca207ba652b3"
"77829627eed18415bade6da068bfa50e/HG002_AJ_tardis.filtered.noINV_decomposed_norm.vcf.gz","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"77829627eed18415bade6da068bfa50e"
"6795cbd22592a649b0b5d1491cdc75ed/HG002.HySA.build37_withID_gt19bp.sort.vcf.gz","0","37167","37167",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6795cbd22592a649b0b5d1491cdc75ed"
"df485bc3c2f92fd926aa96d84630d112/hg004.Assemblytics_structural_variants.sorted_refalt_head.vcf.gz","0","29454","29454",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"df485bc3c2f92fd926aa96d84630d112"
"3e1feec23f08b918989b59705137441c/NA24631.phased_variants.reformatted.vcf.gz","598365","797662","220","0","383427","405831","8184","0",,,"1.25 (442749/354913)","0.04 (8/212)","- (0/0)","1.08 (199219/184208)","1.38 (235338/170493)","- (8184/0)","0.94 (383427/405831)","3624.74 (797442/220)",,,,,,,,,,,,,,,,,,,,,,,,"3e1feec23f08b918989b59705137441c"
"b5629ab181bcf603eb1cff6239642014/hg003.scalpel.vcf","0","709876","0","0","342670","367010","196","0",,,"- (0/0)","- (0/0)","3.04 (257827/84843)","3.29 (281479/85531)","3.17 (149/47)","0.93 (342670/367010)","- (709876/0)",,,,,,,,,,,,,,,,,,,,,,,,,"b5629ab181bcf603eb1cff6239642014"
"453d773b2cad525e22c422f417caf159/fn.vcf","0","2333","0","0","1190","1064","79","0",,,"- (0/0)","- (0/0)","1.26 (664/526)","2.00 (709/355)","1.32 (45/34)","1.12 (1190/1064)","- (2333/0)",,,,,,,,,,,,,,,,,,,,,,,,,"453d773b2cad525e22c422f417caf159"
"21894ceb7980beb2c0fbc9e1fb488ec7/HG003.140701_D00360_0032_AHA0KGADXX.realigned.recalibrated.breakseq.vcf.gz","207","2113","0","0","0","0","0","2113","0",,"5.79 (1802/311)","- (0/0)","- (0/0)","- (0/0)","- (0/0)","- (0/0)","5.79 (1802/311)","- (0/0)","- (0/0)",,,,,,,,,,,,,,,,,,,,,,,"21894ceb7980beb2c0fbc9e1fb488ec7"
"e51de1db6af57ec10440692ff93844aa/HG002.commonlaw.deletions.bilkentuniv.082815_decomposed_norm.vcf.gz","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"e51de1db6af57ec10440692ff93844aa"
"f0c8b8f495ac25a0740445e02e72b19d/HG3_PBcR_MHAP.l100c500.vcf.gz","0","12521","0","0","5161","4677","2683","0","11035","0","0","4724","4170","2141","- (0/0)","- (1486/0)","- (0/0)","- (0/0)","- (437/0)","- (507/0)","- (542/0)","1.10 (5161/4677)",,,,,,,,,,,,,,,,,,,,"f0c8b8f495ac25a0740445e02e72b19d"
"49dcdf23716d8754aad7018e8cd5cc43/HG2_ORod_chr20_0318.l100c500.no_ns.vcf.gz","0","573","0","0","322","160","91","0","277","0","0","164","68","45","- (0/0)","- (296/0)","- (0/0)","- (0/0)","- (158/0)","- (92/0)","- (46/0)","2.01 (322/160)",,,,,,,,,,,,,,,,,,,,"49dcdf23716d8754aad7018e8cd5cc43"
"f21e5bedc435b2b22dd4cc3185e9f956/fp_ins_nonTR.vcf.gz","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"f21e5bedc435b2b22dd4cc3185e9f956"
"ab54eddfc9f21c35f6b5be4a17a537fd/HG002_GRCh38_difficult_medical_gene_smallvar_benchmark_v0.01.00.vcf.gz","0","30813","23502","0","3112","3068","169","0","962",,"1.49 (20574/13846)","1.49 (18415/12398)","1.31 (13318/10184)","- (0/0)","1.83 (2013/1099)","1.75 (1953/1115)","- (169/0)","1.01 (3112/3068)","0.27 (6349/23502)",,,,,,,,,,,,,,,,,,,,,,,"ab54eddfc9f21c35f6b5be4a17a537fd"
"512c3bd22427b2c39e7028cd77d1b13a/HG2_Dove_DIS_0417.l100c500.no_ns.vcf.gz","0","14399","0","0","8801","4481","1117","0","14388","0","0","8796","4480","1112","- (0/0)","- (11/0)","- (0/0)","- (0/0)","- (5/0)","- (1/0)","- (5/0)","1.96 (8801/4481)",,,,,,,,,,,,,,,,,,,,"512c3bd22427b2c39e7028cd77d1b13a"
"7580da19427005594d0e4f76d225e671/GM24631_ChineseTrioFather_GRCh38_phased_variants.vcf.gz","928876","4606749","3891933","0","335477","375574","3629","136",,,"1.24 (2553684/2052929)","1.26 (2173529/1718404)","- (0/0)","0.99 (167293/168184)","1.26 (209283/166291)","71.58 (3579/50)","0.89 (335477/375574)","0.18 (714680/3891933)",,,,,,,,,,,,,,,,,,,,,,,,"7580da19427005594d0e4f76d225e671"
"471de57ffc4ff22ccbd2311409eec7de/HG002run1_S1.CNV.vcf","0","381","381",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"471de57ffc4ff22ccbd2311409eec7de"
"3964181b051b9755c3d1f9893ae2e605/HG003.commonlaw.deletions.bilkentuniv.082815_withID_gt19bp.sort.vcf.gz","0","853","853",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3964181b051b9755c3d1f9893ae2e605"
"ca34ddf23129cccc590f9905bbe4862c/HG003_250bp_fermikit.sv_decomposed_norm.vcf.gz","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ca34ddf23129cccc590f9905bbe4862c"
"858e38cfc2bd4810e27d652afdf9348b/HG004_NIST_150bp_50x_fermikit.sv_withID_gt19bp.sort.vcf.gz","398","3938","3938",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"858e38cfc2bd4810e27d652afdf9348b"
"3dcad9ac44c78149f37f7b6c33977f6a/NA24149_LongRanger_snpindel.vcf.gz","1617807","4660398","3822884","0","410939","416131","10444","0",,,"1.48 (2783265/1877133)","1.47 (2276784/1546100)","- (0/0)","1.34 (235398/175541)","1.68 (260639/155492)","- (10444/0)","0.99 (410939/416131)","0.22 (837514/3822884)",,,,,,,,,,,,,,,,,,,,,,,,"3dcad9ac44c78149f37f7b6c33977f6a"
